objek,ulasan,label
pura ulun danu bratan,"Tempat yang bagus untuk berjalan-jalan tentang danau yang terkenal dengan kuil lebih kecil daripada yang diharapkan. Sebagai dengan ulasan terbaru lainnya, air turun ketika kami mengunjungi sehingga anda tidak mendapatkan gambar poskar menelegramnya, tetapi masih memiliki pandangan yang indah.   Cukup sibuk tapi cukup ruang untuk mengambil semuanya dalam dengan santai.   Yang benar-benar tempat untuk berhenti jika anda menuju utara ke lovina (atau sebaliknya).",1
pura ulun danu bratan,"Dalam perjalanan ke kuil ini, anda juga akan menyukai pemandangan sisi bukit dengan pemandangan  Anda akan menikmati pemandangan indah alam kunjungi selama sore hari sehingga anda dapat menikmati matahari terbenam. jangan lupa untuk mengambil naik perahu di",1
pura ulun danu bratan,"Ini merupakan ikon yang populer seperti di foto bali yang aku benar-benar ingin melihatnya langsung. Sebenarnya ada sekelompok dari candi di taman besar ini, serta arena bermain, menari, anak-anak, dan taman. Semua itu sangat cantik, tapi layanan baik sebagian besar waktu. Aku tidak menyadari bahwa air tidak semua waktu di sekitar candi. Hanya datang setelah mereka telah berbulan-bulan hujan, jadi itu adalah kering dan tidak cukup sebagai spektakuler. Masih, itu menyenangkan untuk melihat lukisan di bangunan lain, menonton rusa makan, berjalan-jalan di taman yang indah, dan tentu saja anak saya menyukai taman bermain yang sangat sederhana. Ini adalah taman yang menyenangkan untuk melihat untuk segala usia.",1
pura ulun danu bratan,"Sayangnya, ketinggian air di danau beratan benar turun ketika kami mengunjungi sehingga kami tidak bisa melihat kuil ""melayang"". Meski begitu, ini adalah sangat indah dan baik terus dengan taman yang indah. Lokasi kuil di sebuah danau yang dikelilingi pegunungan berkabut yang membuatnya sangat tenang dan damai tempat untuk mengunjungi. Ada banyak peluang foto besar di sini karena tempat ini sangat indah. Anda dapat naik perahu di sekitar danau atau melakukan beberapa belanja juga. Ini bisa menjadi sangat ramai saya percaya, tapi ini bukan kasus pada hari kami mengunjungi.",1
pura ulun danu bratan,"Situs yang cukup, namun sulit untuk mendapatkan foto yang bagus karena banyak wisatawan. Hotel melindap juga, kalau om okki dulu-dulu mendapatkan hari yang cerah anda akan mendapatkan beberapa foto khusus",1
pura ulun danu bratan,"Anda tidak akan mengunjungi ini satu-satunya kuil indah di danau, tapi saya pikir tempat ini masih layak untuk dikunjungi. Saya menyaksikan upacara yang berlangsung dan menjelajahi taman. Dikunjungi jika anda berada di daerah tersebut.",1
pura ulun danu bratan,Ini adalah sebuah kuil yang terletak di ujung utara bali yang dapat sedikit menantang untuk mendapatkan untuk tetapi untuk kualitas yang sama. Namun pada saat kedatangan anda akan lupa tantangan mendapatkan di sana dan benar-benar menghargai keindahan dan ketenangan/kuil ini menyediakan anda dengan ketenangan ini. Juga memiliki taman yang indah di sekitar kompleks.,1
pura ulun danu bratan,"Kami menyewa sepeda motor dari ubud dan sampai ke ulun danu bratan temple di sore hari. Itu adalah benar-benar hebat dan tidak, tidak ada air di sekitar temple yang merupakan bagian dari keindahan tempat ini sesuai dengan gambar... Sedikit kecewa oleh kuil itu sendiri tetapi sebaliknya taman surronding kuil ini juga layak untuk melihat.",0
pura ulun danu bratan,"Udara yang bersih dan segar dengan tempat yang indah dan sebuah danau indah membuat kuil ini memiliki nama yang terkenal, untungnya kami datang saat danau sedang surut sehingga kami bisa turun dan berjalan-jalan di dekat danau.",1
pura ulun danu bratan,Tempat ini adalah layak dikunjungi. Pemandangannya benar-benar mempesona anda dapat melihat awan-awan di atas danau di sebelah kuil. Kuil ini bersih dan terawat dengan baik. Mengunjungi tempat ini di pagi hari itu adalah direkomendasikannya adalah anda ingin mengalahkan kerumunan.,1
pura ulun danu bratan,"Periksa cuaca sebelum datang ke sini... kuil indah, sempurna selama matahari terbenam. ini adalah kuil yang ditampilkan dalam 50 000 duita. Memiliki waktu Ifnu, itu menyenangkan untuk naik speed boat di sekitar danau tepat di samping kuil. Direkomendasikan.",1
pura ulun danu bratan,"Kuil itu sendiri adalah indah, tetapi bukan hanya, taman di mana orang lain kuil kami, juga sangat baik. Ada banyak orang tapi itu tidak buruk. Restoran di sekitar akan biaya mahal untuk makanan dan minuman, ketika anda dapat memiliki itu dua kali bisa keluar dari tempat ini. Baik untuk berjalan-jalan di pagi hari ketika itu tidak untuk panas. ",1
pura ulun danu bratan,"Mengunjungi candi dengan teman dan di atas semua itu adalah pengalaman yang menyenangkan, dari perjalanan panjang untuk mendapatkan di sana untuk melihat kuil yang indah di danau.",1
pura ulun danu bratan,"Kembali ke ulun danu bratan adalah mengerikan - ini mengambil hampir tiga jam dari ubud, meskipun, yang terburuk, itu adalah hari libur umum. Hotel ini berpotensi indah, tapi kerumunan pengunjung sangat sentral atau domestik dari tempat ini dan membuatnya dekat mustahil untuk mendapatkan foto yang layak. Mungkin ini hanya karena itu adalah hari libur umum, tetapi itu adalah satu-satunya yang menyediakan pemandangan ini. Jangan berharap pemandangan danau yang damai - itu penuh dengan speedboat yang disewakan di kuil. Aku senang aku mengalami satu ini dari daftar - kuil itu sendiri adalah menakjubkan - namun, harus jujur. Aku meninggalkan merasa sangat kecewa. Tidak ada banyak yang harus dilakukan di sini gratis - meskipun pastikan untuk mengambil beberapa stroberi dari pedagang di pasar atau!",0
pura ulun danu bratan,"Berharap bahwa akan ada banyak wisatawan di sini terutama di indonesia holiday. Namun demikian, itu adalah tempat yang indah yang spektakuler ini terletak di samping danau bratan mana hills dapat dilihat di sisi lain. Ini adalah jauh dari tempat-tempat seperti kuta, tapi itu layak dikunjungi terutama jika anda merencanakan kegiatan apa pun yang mereka punyai.",1
pura ulun danu bratan,"Tempat ini memiliki matahari terbenam yang indah, danau yang indah. Tetapi banyak penduduk setempat akan pakta ini, terutama di hari libur umum.",1
pura ulun danu bratan,"Hotel ini terletak cukup jauh dari pusat kota, salah satu memiliki untuk bergabung dengan tur Untuk melihat candi ini di lakeshore  Salah satu memiliki kabel yang berkelok-kelok dengan mobil atau dengan bus untuk naik gunung  Di jalan, ada juga kedai kopi yang menyajikan kopi Baturiti lokal... yang tidak untuk semua orang seperti biji kopi yang mengalir melalui usus dari luwak  Toko kopi ini terletak di sisi bukit yang menghadap yang adalah sangat tenang sawahsawah  Kopi ini dibuat di depan anda dengan distilasi ke dalam cangkir  Hal ini sangat lezat dengan selera yang baik, setelah... tidak untuk semua orang, jika anda mempertimbangkan sumber!   Kuil tua yang indah oleh danau  Banyak yang riang pergi putaran untuk anak-anak untuk bermain dengan  Tempat bagus untuk tamasya keluarga, karena terdapat perahu dll  Ini bisa menjadi ide yang bagus dan sangat tepat untuk menjauh dari kelembaban, ditambah langit mendung yang membuat tidak ideal dalam fotografi gendeman  Kami tidak cukup beruntung untuk berjalan di pantai karena ketinggian air adalah rendah (sebelum desember adalah musim hujan)  Secara keseluruhan anda dapat menghabiskan sore hari di sini, ada banyak tanda-tanda di luar kuil, toko makanan, dan beberapa restoran oleh danau, beberapa dari mereka bahkan menawarkan dressoar  ",1
pura ulun danu bratan,"Kami tidak cukup kecewa tentang candi ini. Tidak hampir sebagai baik seperti yang kita diharapkan ini - ada kuil lainnya, dan tempat-tempat yang masih layak dikunjungi, waktu dan uang. Jika anda melewati rumah, tidak apa-apa untuk melihat. Tetapi tidak ada jalan memutar atau tempat perencanaan direkomendasikannya - itu pendapat saya.",1
pura ulun danu bratan,"Tidak ada alasan yang sangat valid kuil ini muncul di setiap gambar menyelusur di bali. Hotel ini terletak di latar belakang yang sangat indah. Hotel ini sangat menakjubkan! Di ulan danu 2,5 jam berkendara tentang dari seminyak dan oleh karena itu agak jauh dari kota, mungkin ini adalah karena anda tidak akan menemukannya sebagai skala bisnisnya sebagai kuil tanah lot yang Uluwantu. Kami pergi di sini pada perjalanan terakhir kami ke bali dan ini pasti menjadi membungai. Kuil itu sendiri adalah sebuah struktur sederhana, terbaik untuk satu Uluwantu. Ini adalah danau bratan dan gunung di sekitarnya, indah pemandangan, beberapa awan rendah dan cuaca cerah yang membuat ini tempat yang menyenangkan untuk mengunjungi. Aku akan pasti mengatakan bahwa ini harus menjadi yang pertama pada daftar anda dalam perjalanan anda ke bali. Berkunjung ke kuil ini akan membawa anda hampir sehari penuh, tapi itu masih layak! ",1
pura ulun danu bratan,"Besar kompleks kuil. Sedangkan danau di bali telah surut selama musim kering, kuil ini istimewa. Sedangkan atraksi wisata utama dari sebuah jalan raya utama, sangat layak berhenti.",1
pura ulun danu bratan,"sangat indah sana dengan besar ruang untuk berjalan dan menikmati keindahan candi, karena hotel ini dikelilingi oleh danau dan pegunungan yang menakjubkan dengan pemandangan, layak dikunjungi.",1
pura ulun danu bratan,"Terletak di tepi danau beratan, kompleks ini sangat unik. Tempat wisata utama kuil dan pagoda akan ""di dalam air"", tapi bangunan sekitarnya, kuil dll. hotel indah, terlalu. Sebagai dengan kuil-kuil lain di bali, ini adalah satu tendangan yang bagus, orang-orang datang sehingga matahari. Ini hanya menambah keindahan tempat dan intensitas.",1
pura ulun danu bratan,"Kami mengunjungi banyak kuil di bali dan ini adalah jelas di atas rata-rata. Kuil, taman dan daerah sekitarnya adalah indah. Seperti banyak orang lain yang mungkin juga nanti ada tidak ada banyak untuk melihat, tidak bahwa banyak bangunan, beberapa taman terpelihara dengan baik dan a nice lake view, jadi aku tahu bagaimana mengesankan, itu semua tergantung pada perspektif yang benar-benar murah. Aku suka tempat ini.   Jika anda mengunjungi banyak kuil ini dapat mengusir pengalaman karena anda dapat pada dasarnya ""mengambil mereka di"" dalam setengah jam masing-masing, sedikit seperti melangkah masuk dan keluar dari kartu pos, tapi itu benar-benar tidak pengalaman buruk seperti itu, asalkan logistik dan rincian lainnya adalah dikelola dengan baik. Ini akan menjadi jadwal kerja dua hari untuk melihat banyak kuil dan situs lainnya, banyak waktu untuk melakukan banyak mengemudi, mungkin yang terbaik dengan baik ucapan, tapi jalan bagus, siapa pun benar-benar bisa melakukannya. Untuk memperonyokkan banyak dalam satu hari -- apa yang kami lakukan -- dapat sedikit banyak, menambahkan hingga satu hari penuh transit berkendara dengan hari valentine, bukan cara terbaik untuk menikmati situs suci yang indah.",1
pura ulun danu bratan,"Kuil ini adalah salah satu yang paling terkenal di bali dan semua ini untuk alasan ini menarik sejumlah besar wisatawan di sini setiap hari. Pengunjung berkeliling tiadataranya ketika awan itu jauh dan anda akan memiliki seluruh tempat untuk diri sendiri. Menjadi ware yang anda harus membayar untuk memasukkan seperti ini adalah tempat wisata, tetapi jika anda pergi lebih awal anda dapat menghindari tempat ini karena orang yang mengumpulkan uang, tidak ada yang lebih awal.",1
pura ulun danu bratan,"Menakjubkan pemandangan dalam perjalanan ke kuil. Kuil ini dikelilingi dengan taman yang terawat baik, dipenuhi dengan burung dan bunga bermekaran. Ada hujan cukup sering dan ada per memurungkan di gunung. Ini adalah hotel yang bagus yang menyediakan latar belakang kosong saat merasa sakit.",1
pura ulun danu bratan,"pasti terletak di lokasi yang indah. Kuil yang berada di tepi danau bratan. Anda dapat benar-benar menghabiskan waktu berkualitas di sini menghilang di antara danau dan pegunungan di belakang. Kabut tipis yang naik dari danau dan diatur di udara yang itu, heavenly memperasakan. Namun, kuil ini adalah keinginan. Ini dapat hujan kapan saja di sini.",1
pura ulun danu bratan,"Kami mengunjungi dengan seorang teman pada hari sabtu pagi pada bulan november. Tempat itu sangat sibuk dengan turis. Taman adalah sangat cantik dengan banyak bunga yang bermekaran. Kuil ini tampak benar-benar mengagumkan, dan meskipun itu sangat rendah tide awan di pegunungan adalah latar belakang.",1
pura ulun danu bratan,"Tempat yang wajib dikunjungi jika anda pergi ke bali. Pemandangan dan pengalaman yang menyegarkan. Cuaca cerah ketika kami pergi, jadi punya speed boat menuju air memperkuda juga.",1
pura ulun danu bratan,"Tempat ini adalah benar-benar indah bagian dari kuil ini - di danau yang tenang dengan gunung sebagai latar belakang musik meluncu oleh awan rendah. Kuil utama yang lebih kecil daripada foto membuatnya terlihat, mungkin 30 - 40 kaki tinggi. Tempat ini benar-benar besar dan memiliki beberapa baik tempat untuk foto ops.",1
pura ulun danu bratan,Kuil ini sangat indah dan terletak di bukit di sudut danau yang membuat kuil iooks spektakuler.,1
pura ulun danu bratan,Tempat ini adalah tempat yang sangat bagus untuk turis. Cuacanya sangat menyenangkan dan dapat menikmati politik. Ini adalah benar-benar baik dan banyak bunga yang ada di sana.,1
pura ulun danu bratan,Lihat musim. Ketika saya datang di danau ini kering. jadi itu tidak cukup baik untuk fotografi. Kuil ini digunakan untuk gambar di uang indonesia. :),1
pura ulun danu bratan,Ini adalah tempat yang tepat untuk berjalan-jalan di taman. Anda tidak bisa pergi di dalam mereka tapi dengan ada danau bratan dan indah pegunungan di latar belakang ini adalah tempat ideal untuk foto dan hanya menikmati beberapa kuil yang unik. Bahkan ada binatang kecil memajemukan di taman.,1
pura ulun danu bratan,Ini adalah salah satu dari kuil di bali yang paling indah dan tidak boleh dilewatkan! Hal ini membuat danau yang dikelilingi oleh pegunungan adalah benar-benar luar biasa. Anda merasa dipindahkan ke dunia yang berbeda! Mencintai hotel ini!,1
pura ulun danu bratan,Saya telah mengunjungi ulu danu bratan selama perjalanan mereka. Ini adalah harus melihat objek wisata bali dan jangan lewatkan objek wisata ini. Untuk melihat kuil dari setiap sudut kulakuka pada Baratan vilt di danau yang hanya di dasar gunung. Tempat ini benar-benar baik untuk menghabiskan waktu.,1
pura ulun danu bratan,"Jika anda menyewa seorang sopir, anda harus berhenti di sini. Ini adalah perjalanan yang indah (tapi jauh). Kuil yang indah di danau. Anda tidak bisa pergi di dalam kuil kami.",1
pura ulun danu bratan,"Kami memiliki waktu yang baik di bedugul. Ada tidak banyak langkah dan sangat menyenangkan untuk berjalan-jalan di sekitar area khusus untuk orangtua saya setengah baya dengan lutut lemah. Cuaca yang sejuk dan menyenangkan. Namun, karena memilisikan, ketinggian air masih rendah dan candi itu tidak lagi 'melayang' di danau. Itu di darat, yang merupakan rasa malu. Penduduk setempat mengatakan bahwa musim hujan diharapkan mulai di pasar, tapi itu tidak terjadi dan oleh karena itu memilisikan. Di sana kami banyak pengunjung tetapi kami memahami bahwa saat ini masih rendah musim liburan. Namun demikian, hal ini masih tempat yang bagus untuk mengunjungi untuk keluarga dengan muda dan tua.",1
pura ulun danu bratan,"Mengunjungi agustus 2015:  Sejak ditemukan di ulun danu merupakan bagian dari bali yang kuat, angin sangat dingin dibandingkan dengan yang terjadi di nusa dua dan bagian selatan bali. Jika anda pernah mengunjungi baguio, filipina selama musim panas, itu bagaimana cuaca di kota ini terasa seperti ketika kami mengunjungi kuil. Kami sampai di sana hampir setelah waktu makan siang jadi matahari terus kita hangat. Aku tidak mengenakan cardingan kami sementara kami berkeliling. Itu tampak benar-benar sebelah danau, jadi kita tidak benar-benar mendapatkan baik foto lanskap.   Aku benar-benar mengharapkan tempat yang religius tetapi tampak lebih seperti tempat tinggal banyak kuil lainnya yang kami kunjungi. Orang lain mungkin akan menjadi air yang terlalu rendah, sehingga kita benar-benar tidak bisa melihat kuil apung di atas air.   Karena aku menyukai binatang. Aku tidak menikmati melihat foto hewan sebelum lulus dengan dirantai kekeluaran (jika anda pergi di sekitar). Aku merasa buruk bahwa mereka menggunakan burung untuk tujuan tinggal. Itu benar-benar membuat saya kecewa. Jika mereka ingin menempatkan mereka di tempat yang otentik dan benar-benar mengurus mereka aku mungkin mengunjungi tempat itu.",0
pura ulun danu bratan,Kuil ini terletak di tepi danau bratan yang berada di tengah pegunungan. Ini adalah hotel yang megah dan tempat ini hanya indah. Taman ini juga bagus dan food court. Seorang harus melihat.,1
pura ulun danu bratan,"Daerah di sekitar candi dahulunya air dari danau bratan, tapi hari-hari ini sudah mengering. Pemandangan di sekitar danau bratan yang menakjubkan, terutama pada hari yang cerah",1
pura ulun danu bratan,Hotel ini dibangun di atas kuil indah pulau kecil. Kuil hindu ini kecil yang mengambang di air yang biru dan jernih danau bratan dengan latar belakang gunung masing-masing. Pemandangan yang romantis.,1
pura ulun danu bratan,"Ini adalah sebuah kuil di bali terkenal, jadi bersiaplah untuk turis dari seluruh tempat, akan begitu penuh sesak, lalu lintas, dll. Tapi itu layak dikunjungi. Pemandangannya sangat bagus dan asli. Sementara aku berada di sana. Aku mencoba untuk melihat upacara keagamaan, begitu baik. Di pintu masuk ada toko, dengan beberapa restoran dan kafe. Anda dapat menyewa untuk naik perahu untuk mengelilingi danau ini. Ketika langit jelas, ini adalah sangat bagus melihat. Ini dapat cukup dingin di sini, terutama di musim hujan, bawa jaket. Di sana anda dapat mengambil foto dengan beberapa hewan, anak yang menampilkan beberapa burung, ular, dll. Mereka menyambut anda untuk makan malam di sini lagi. Harga dapat melaini terutama saat musim liburan.",1
pura ulun danu bratan,"Kami (beberapa) mengunjungi ulu danu bratan temple, yang juga dikenal sebagai kuil apung, memilih menjirus pada siang hari. Dengan demikian, kuil ini agak menakutkan di tanah daripada mengambang di air. Kami bahkan memiliki kesempatan untuk berjalan di sekitar tempat ini.  Bahkan bahwa saya tidak kecewa, kami masih menikmati pemandangan kuil serta lingkungan (danau dan pegunungan yang dasarnya). Cuaca sangat menyegarkan karena kabut di dalam suasana yang membawa beberapa kesembunyian ke tempat ini.  Jumlah wisatawan (seperti di mana-mana di bali) kami tinggal. Namun, semua dari mereka menggantung di sekitar candi di dekatnya sehingga cukup untuk menikmati wilayah melengangkan sendiri tempat.",1
pura ulun danu bratan,Itu tampak terlalu banyak orang dan kuil-kuil di bali hampir semua terlihat sama. tidak benar-benar menarik bagiku. Pergi ke sana untuk melihat view,0
pura ulun danu bratan,"Sebuah danau, 1200 m di atas permukaan laut. Secara resmi dikenal sebagai danau bratan, bali. Walau begitu mereka menyebutnya danau gunung yang suci. Kami mengunjungi sana pada bulan juli, 2015. Ini adalah layak dikunjungi.  Kami menyewa sebuah van dari pantai kuta 5 duduk untuk satu hari. Rencana kami adalah untuk pergi langsung ke danau bratan, kemudian di perjalanan kami kembali ke kuta, kami ingin menikmati malam hari di tanah lot. Kami berbagi agenof berencana untuk mobil dan akhirnya menyewa sebuah van. Biaya adalah 380K bath (tentu saja anda dapat tawar-menawar).   Kami mulai perjalanan kami dari pantai kuta sekitar 20:00 Itu hampir 3 - 4 jam untuk mencapai danau bratan. Kami punya dua dan setengah jam untuk menikmati tempat ini. Ada speed boat di danau, kami menyewa satu. Itu besar untuk menghabiskan waktu di sana dan mengambil beberapa gambar.",1
pura ulun danu bratan,"Ini benar-benar indah dengan candi dengan pemandangan danau. Suami saya datang ke sini di musim hujan dan itu tampak hebat di foto (dan juga dalam kenyataan. Kata suami saya), tetapi ketika kami datang pada musim kemarau tadi malam, itu tidak terlalu bagus karena air danau surut sehingga tidak ""mengapung"" kuil. Tapi tetap, ini merupakan tempat yang bagus untuk mengunjungi ketika di bali.",1
pura ulun danu bratan,"Tempat yang bagus untuk mengunjungi. sangat damai. Area taman yang terpelihara indah. kamar yang sangat bersih. Kami berada di sana pertengahan pagi, dan itu tidak terlalu sibuk. Ini adalah ruang yang sangat besar sehingga tidak merasa penuh sesak ketika ada beberapa bus perjalanan di sana. Layak pengalaman.",1
pura ulun danu bratan,"Kuil yang terkenal di 50,000 Ada bill (ya, itu wajib untuk berfoto dengan). Tempat ini cukup jauh dari kota, itu sebabnya anda perlu membawa kendaraan pribadi. Terletak di samping danau dan dikelilingi oleh pegunungan yang membuat kuil ini hanya khusus karena hal ini tidak hanya tentang kuil itu sendiri, tetapi juga suasana juga penting. Aku menikmati udara segar yang paling besar.",1
pura ulun danu bratan,"Sekarang di penghujung musim kemarau, kuil doen tidak menginap di dalam air. Bahkan kemudian, itu adalah pengalaman yang sangat baik dengan pemandangan indah di danau. Beberapa bangunan yang pro tempel. jangan pergi di tengah hari ketika tempat ini penuh dengan wisatawan yang mengecewakan",1
pura ulun danu bratan,"Aku tinggal 4 bulan di bali. Di 4 bulan aku tidak yakin berapa banyak kali aku pergi ke tempat ini. Di sana sangat keren, aku mencintai bali",1
pura ulun danu bratan,"Tempat ini berjarak satu jam berkendara dari kota ubud plus, tapi itu layak perjalanan ketika anda dapat mengunjungi monkey forest tegalalang sangeh dan sawah di sepanjang perjalanan. Tempat ini cantik, tapi penuh sesak dengan turis.",1
pura ulun danu bratan,"Lagi-lagi, ada sedikit kebingungan tentang kuil itu sendiri. Tapi pemandangan dan udara terdapat sempurna. sangat baik untuk mengambil pergi dan menikmati udara segar. ",1
pura ulun danu bratan,"Kami mengunjungi tempat ini dengan pengalaman desa Mayong ditemskan.  Ini adalah tempat yang bagus untuk berhenti dan mendapatkan beberapa foto besar (sebagai pengguna lain mengatakan, kuil ini berada di bill 50K). Anda tidak bisa pergi di dalam, jadi jangan berharap untuk mendapatkan dekat dan pribadi di sini. Namun, bangunan itu sendiri cantik.  Tapi hotel ini sangat sibuk, dan penuh dengan wisatawan. Pergi lebih awal untuk menghindari keramaian!",1
pura ulun danu bratan,"Ini adalah sebuah kuil yang indah berada di tepi air danau bratan (beratan) dari. Hotel ini menyenangkan untuk pergi ke sana selama pasang, sehingga anda dapat benar-benar menghargai itu sebagai keindahan kuil air. Kami pergi ke sana ketika air pasang rendah tetapi masih adalah kuil kuno. Ada kapal untuk menyewa dan anda dapat pergi berperahu di danau. Karena berada di puncak gunung. Catur, pengunjung menikmati sejuk dan udara pegunungan. Tak perlu memakai sarung jika terjadi untuk memakai celana pendek atau rok pendek ketika berkunjung ke kuil ini. Meskipun begitu, itu akan menjadi sentuhan mengausi mempersediakan untuk menghormati candi ketika mengunjungi situs ini dan tempat-tempat serupa.",1
pura ulun danu bratan,"Seperti kebanyakan kuil di bali - anda tidak bisa pergi di dalam. Ya, tempat ini sangat indah, dan ada taman yang jauh lebih baik, tapi benar-benar, tidak begitu istimewa. Hotel ini sangat baik diatur untuk anak-anak. Jika anda dengan keluarga anda, ada banyak arena bermain, patung, lukisan, dengan pilihan untuk mandi, nuri, dan seterusnya :)",1
pura ulun danu bratan,"Kunjungi tempat ini sebagai bagian dari tur mengemudi sepanjang hari berjalan-jalan di bali. Indah, walaupun musim kemarau sehingga tidak semua tumbuhan atau sedang bermekaran berwarna hijau terang. kuil yang indah di danau. Peluang foto besar untuk keluarga. Perahu nelayan di samping kuil situs foto ops tersedia juga baik. Beberapa restoran di dalam hotel tampak indah meskipun kami tidak makan di sana. Area perbelanjaan kecil di luar kuil kekeluaran. Tidak ada tekanan tinggi untuk memasuki kios. Lokasi yang nyaman untuk menjelajahi berbagai produk lokal.   Hotel menonaktifkan pada kita adalah upaya untuk beberapa wisatawan yang berusaha untuk mendapatkan foto-foto gadis-gadis kami. Kami memiliki bersomplok ini banyak kali sebelum dan diberikan beberapa foto, tapi di sini bagi wisatawan tapi agersif licik dan berusaha untuk mendapatkan foto.",1
pura ulun danu bratan,"Salah satu dari kuil di bali yang paling terkenal! Tapi, tidak sebagai ramai sebagai kuil lainnya, sehingga anda bisa mendapatkan tembakan yang hebat tanpa photobombers. Tergantung pada tingkat anda menarik, di bawah jam harus lebih dari cukup. Pastikan anda akan melakukan yang mengunjungi situs lain di dekatnya untuk memaksimalkan waktu perjalanan panjang anda, di sini.",1
pura ulun danu bratan,"Selama kunjungan kami, air di rendah pasang mode. Kami mampu mengambil foto kita hanya di bawah candi. Selain itu, pemandangan itu sangat baik dan sempurna!",1
pura ulun danu bratan,"Ini benar-benar memukau ulu danu. Tidak seperti pura taman, yang dikelilingi oleh parit yang sumbernya tidak dapat membelintang, ulu danu sibuk dengan wisatawan, bahkan selama periode non-puncak seperti sekarang. Wisatawan Busloads swarrn di dan sulit untuk mendapatkan foto yang bagus... Saya sarankan datang ke sini hanya pada cara anda untuk Jatiluwih, dan 30 - 40 menit seharusnyakah memadakan. Kamar mandi keren di sini, jadi itu adalah ide yang baik untuk membawa jaket cahaya. (Kamar mandi yang layak di sini juga!)",1
pura ulun danu bratan,"Hal ini membuat untuk suasana yang lain untuk mengunjungi kuil.  Kuil ini merupakan danau beratan tepat di danau. Hotel dekat berkendarake dapat cukup banyak jika anda tinggal di bagian selatan bali, tapi itu benar-benar layak! Kompleks ini sangat cantik dan anda dapat menghabiskan berjam-jam di sini hanya sekitar 2 - 3 koleksi permanen. Tempat yang menawarkan foto ops dipesanin di lokasi.  Terdapat taman sebelum anda mendapatkan ke kompleks. Akhir pekan yang sangat baik.  Rencanakan wisata anda sedikit lebih awal di pagi hari - hanya sehingga anda dapat menikmati kedamaian dan ketenangan tanpa kerumunan orang-orang. Jalanan menuju kuil ini melelas untuk sebagian besar.  Tempat ini terawat dengan baik, anda tidak diperbolehkan untuk mengunjungi candi ""di dalam"".  Makanan dan air tersedia, kecil biaya masuk. Kamera dibolehkan. Anda akan menyerahkan sarung yang jika anda memakai celana panjang/memakai baju/celana yang terlalu pendek.  Tersedia tempat parkir di luar kompleks.  Jika anda pergi ke bali, anda harus melihat tempat ini!",1
pura ulun danu bratan,"Ini mempelototi. Itu tidak tampak seperti itu mengapung di danau. Lihat catatan 50 000 rupiah anda. Yep, sama temple, pemandangan yang sama. Apa yang ada untuk tidak suka. Ini adalah harus melihat venu, anda tidak akan menyesal. Saya sangat merekomendasikan hotel ini.",1
pura ulun danu bratan,"Kuil ini dikenal dari gambar-gambar yang cukup banyak pemandu wisata, internet dll.  Satu-satunya hal adalah bahwa bagian istimewa tentang berdiri di dalam air. Saat ini bukan itu yang terjadi. Ketinggian air di danau adalah rendah.  Jika anda berkeliling hotel untuk melihat tetapi tidak menghabiskan banyak waktu untuk sampai ke sana.  Kami tinggal di sana 9 aroun gumamny dan tidak ada begitu banyak orang.",1
pura ulun danu bratan,"Kami punya 2 jam berkendara karena kuil ini dan... kami tidak sedikit kecewa. Jujur saja, di pelataran parkir penuh dengan mobil dan bus, banyak orang, yang tidak mahal dan makanan yang baik (untuk prasmanan 96 000 IDR/6 euro).  Dan pada bulan oktober kami menemukan ruang danau, sehingga terkenal ""candi di air"" tidak berada di air. Saya pikir, setengah dari pesona yang hilang. Seperti di mana-mana: bagian besar dari kuil ini tertutup bagi para pengunjung.  jadi, satu-satunya hal yang menarik untuk melihat danau bratan adalah, untuk ke view point dan periksa orher 2 danau di bali (oleh cara, pada titik ini saya ada sebuah pasar terapung). Makan siang untuk 3 orang - 129 000 IDR. Jika anda memiliki sesuatu yang lain untuk melihat dasarnya, lalu pergi. Tapi jika anda berkendara hanya karena satu masalah, saya tidak yakin, jika ini adalah layak.",1
pura ulun danu bratan,"Ini adalah kompleks candi di lokasi yang cantik, di danau beratan, dikelilingi oleh pegunungan yang spektakuler dan menawan. Untuk foto besar ops. Kami berada di sana di musim kemarau sehingga candi yang berada di daratan, tapi di musim hujan mereka tampak hampir seperti sebuah pulau. Kami pergi pada sore hari dan ada banyak orang ada, tapi tidak sebanyak pura tanah lot. Anda dapat mengatur perjalanan perahu di sekitar danau. Biaya masuk adalah IDR 30 000 per orang, terdapat kelas menengah restoran di situs, restoran, dan beberapa penjual minuman dan belanja tepat di luar dekat tempat parkir. Ini adalah harus mengunjungi.",1
pura ulun danu bratan,"Yah, lokasi di danau ini hanya besar. Kuil ini indah dan, meskipun menggilaskan oleh wisatawan dan meminta cukup biaya masuk.",1
pura ulun danu bratan,"Meskipun heavyli touriszic, tempat ini memiliki pesona tertentu untuk itu. Kuil ini begitu baik, tapi lingkungan yang membuatnya bekerja untuk saya! Layak biaya masuk.",1
pura ulun danu bratan,"Itu bagus untuk berjalan perlahan dengan taman yang cantik, indah dan bersih tapi agak kecil. Pemandangan yang indah dengan danau, pegunungan dan kuil di tepi pantai.",1
pura ulun danu bratan,bagus lokasi di danau. Air pasang rendah tapi saya pikir itu harus jauh lebih berpengaruh ketika bagian dari kuil menjadi sebuah pulau. Satu-satunya masalah adalah bahwa tempat ini telah berubah menjadi sebuah taman bermain yang besar bagi anak-anak. Ada banyak restoran dan toko-toko,1
